ID,Temperature,Activity,pH,Study,CNs,Rsoil,Rscaled,Biomass,Bscaled,Ctot,Ctot.scaled,DOC,DOC.scaled,W,WHC,Clay,Silt,Type,Comment,WHC_100_pred,Time
67,283.8758065,1.1,4.95,Liu et al. 2016,11.13,70.85,0.65,64.82,0.71,3.61,1.00,11.56,0.33,35.52,93.0,,,Field,,38.18099206,
65,282.5048387,0.8,5.65,Liu et al. 2016,10.15,96.16,0.44,120.15,0.93,3.75,1.00,22.90,0.59,38.93,100.4,,,Field,,38.78136551,
66,282.2629032,0.4,4.76,Liu et al. 2016,9.49,36.40,0.22,91.70,0.75,3.67,1.00,8.79,0.23,35.13,91.4,,,Field,,38.43136125,
67,282.0209677,0.6,4.95,Liu et al. 2016,11.13,47.23,0.43,75.89,0.83,3.61,1.00,10.64,0.30,37.47,98.1,,,Field,,38.18099206,
68,274.65,4.0,,Tucker et al. 2013,,57.89,0.63,14.64,1.00,1.65,1.00,15.78,1.00,28.43,100.0,,,Laboratory,,28.42716062,1
68,283.15,6.3,,Tucker et al. 2013,,91.86,1.00,14.64,1.00,1.65,1.00,15.78,1.00,28.43,100.0,,,Laboratory,,28.42716062,1
68,295.65,11.9,,Tucker et al. 2013,,174.92,1.90,14.64,1.00,1.65,1.00,15.78,1.00,28.43,100.0,,,Laboratory,,28.42716062,1
69,274.65,2.1,,Tucker et al. 2013,,55.37,0.61,26.35,1.00,1.65,1.00,12.33,1.00,28.43,100.0,,,Laboratory,,28.42716062,1
69,283.15,3.4,,Tucker et al. 2013,,90.60,1.00,26.35,1.00,1.65,1.00,12.33,1.00,28.43,100.0,,,Laboratory,,28.42716062,1
69,295.65,6.4,,Tucker et al. 2013,,167.37,1.85,26.35,1.00,1.65,1.00,12.33,1.00,28.43,100.0,,,Laboratory,,28.42716062,1
70,274.65,7.7,,Tucker et al. 2013,,113.26,0.60,14.64,1.00,1.65,1.00,15.78,1.00,28.43,100.0,,,Laboratory,,28.42716062,1
70,283.15,13.0,,Tucker et al. 2013,,190.02,1.00,14.64,1.00,1.65,1.00,15.78,1.00,28.43,100.0,,,Laboratory,,28.42716062,1
70,295.65,24.5,,Tucker et al. 2013,,358.64,1.89,14.64,1.00,1.65,1.00,15.78,1.00,28.43,100.0,,,Laboratory,,28.42716062,1
71,274.65,5.0,,Tucker et al. 2013,,132.13,0.59,26.35,1.00,1.65,1.00,12.33,1.00,28.43,100.0,,,Laboratory,,28.42716062,1
71,283.15,8.5,,Tucker et al. 2013,,225.25,1.00,26.35,1.00,1.65,1.00,12.33,1.00,28.43,100.0,,,Laboratory,,28.42716062,1
71,295.65,16.1,,Tucker et al. 2013,,425.34,1.89,26.35,1.00,1.65,1.00,12.33,1.00,28.43,100.0,,,Laboratory,,28.42716062,1
72,274.65,2.5,,Tucker et al. 2013,,93.67,0.85,37.33,0.85,1.65,1.00,20.72,1.27,28.43,100.0,,,Laboratory,,28.42716062,2
72,283.15,2.5,,Tucker et al. 2013,,110.83,1.00,43.92,1.00,1.65,1.00,16.28,1.00,28.43,100.0,,,Laboratory,,28.42716062,2
72,295.65,4.5,,Tucker et al. 2013,,154.93,1.40,34.40,0.78,1.65,1.00,16.77,1.03,28.43,100.0,,,Laboratory,,28.42716062,2
73,274.65,1.4,,Tucker et al. 2013,,82.22,0.93,59.29,0.96,1.65,1.00,15.29,1.07,28.43,100.0,,,Laboratory,,28.42716062,2
73,283.15,1.4,,Tucker et al. 2013,,88.00,1.00,61.49,1.00,1.65,1.00,14.30,1.00,28.43,100.0,,,Laboratory,,28.42716062,2
73,295.65,1.8,,Tucker et al. 2013,,105.86,1.20,57.83,0.94,1.65,1.00,14.30,1.00,28.43,100.0,,,Laboratory,,28.42716062,2
74,274.65,0.5,,Tucker et al. 2013,,123.34,0.37,229.85,1.48,1.65,1.00,130.22,0.84,28.43,100.0,,,Laboratory,,28.42716062,2
74,283.15,2.1,,Tucker et al. 2013,,331.01,1.00,155.18,1.00,1.65,1.00,154.89,1.00,28.43,100.0,,,Laboratory,,28.42716062,2
74,295.65,4.5,,Tucker et al. 2013,,672.81,2.03,149.33,0.96,1.65,1.00,69.06,0.45,28.43,100.0,,,Laboratory,,28.42716062,2
75,274.65,0.5,,Tucker et al. 2013,,123.25,0.54,271.57,1.46,1.65,1.00,116.90,0.83,28.43,100.0,,,Laboratory,,28.42716062,2
75,283.15,1.2,,Tucker et al. 2013,,229.40,1.00,185.93,1.00,1.65,1.00,141.08,1.00,28.43,100.0,,,Laboratory,,28.42716062,2
75,295.65,2.0,,Tucker et al. 2013,,380.72,1.66,191.05,1.03,1.65,1.00,68.07,0.48,28.43,100.0,,,Laboratory,,28.42716062,2
76,274.65,1.9,,Tucker et al. 2013,,52.73,0.58,27.08,1.03,1.65,1.00,20.22,1.21,28.43,100.0,,,Laboratory,,28.42716062,28
76,283.15,3.4,,Tucker et al. 2013,,90.38,1.00,26.35,1.00,1.65,1.00,16.77,1.00,28.43,100.0,,,Laboratory,,28.42716062,28
76,295.65,7.8,,Tucker et al. 2013,,148.80,1.65,19.03,0.72,1.65,1.00,20.22,1.21,28.43,100.0,,,Laboratory,,28.42716062,28
77,274.65,0.4,,Tucker et al. 2013,,31.41,0.45,72.47,0.94,1.65,1.00,18.74,1.06,28.43,100.0,,,Laboratory,,28.42716062,28
77,283.15,0.9,,Tucker et al. 2013,,70.31,1.00,76.86,1.00,1.65,1.00,17.76,1.00,28.43,100.0,,,Laboratory,,28.42716062,28
77,295.65,1.9,,Tucker et al. 2013,,108.70,1.55,56.36,0.73,1.65,1.00,17.76,1.00,28.43,100.0,,,Laboratory,,28.42716062,28
78,274.65,2.0,,Tucker et al. 2013,,147.92,0.99,72.47,1.94,1.65,1.00,83.86,2.83,28.43,100.0,,,Laboratory,,28.42716062,28
78,283.15,4.0,,Tucker et al. 2013,,149.24,1.00,37.33,1.00,1.65,1.00,29.60,1.00,28.43,100.0,,,Laboratory,,28.42716062,28
78,295.65,9.6,,Tucker et al. 2013,,188.91,1.27,19.76,0.53,1.65,1.00,25.16,0.85,28.43,100.0,,,Laboratory,,28.42716062,28
79,274.65,1.0,,Tucker et al. 2013,,101.49,1.14,101.75,1.17,1.65,1.00,183.00,5.46,28.43,100.0,,,Laboratory,,28.42716062,28
79,283.15,1.0,,Tucker et al. 2013,,89.07,1.00,87.11,1.00,1.65,1.00,33.54,1.00,28.43,100.0,,,Laboratory,,28.42716062,28
79,295.65,2.6,,Tucker et al. 2013,,147.48,1.66,57.83,0.66,1.65,1.00,27.13,0.81,28.43,100.0,,,Laboratory,,28.42716062,28
80,275.15,0.7,,Laudicina et al. 2015,,1.50,0.79,2.04,1.00,0.22,1.00,,,9.60,50,,,Laboratory,,19.20011006,1
80,283.15,0.9,,Laudicina et al. 2015,,1.90,1.00,2.04,1.00,0.22,1.00,,,9.60,50,,,Laboratory,,19.20011006,1
80,293.15,1.8,,Laudicina et al. 2015,,3.59,1.89,2.04,1.00,0.22,1.00,,,9.60,50,,,Laboratory,,19.20011006,1
80,310.15,2.3,,Laudicina et al. 2015,,4.65,2.45,2.04,1.00,0.22,1.00,,,9.60,50,,,Laboratory,,19.20011006,1
80,323.15,3.3,,Laudicina et al. 2015,,6.78,3.57,2.04,1.00,0.22,1.00,,,9.60,50,,,Laboratory,,19.20011006,1
81,275.15,0.3,,Laudicina et al. 2015,,0.19,1.24,0.66,1.39,0.22,1.00,,,9.60,50,,,Laboratory,,19.19981433,30
81,283.15,0.3,,Laudicina et al. 2015,,0.16,1.00,0.47,1.00,0.22,1.00,,,9.60,50,,,Laboratory,,19.19975518,30
81,293.15,1.0,,Laudicina et al. 2015,,0.38,2.43,0.38,0.81,0.22,1.00,,,9.60,50,,,Laboratory,,19.1994003,30
81,310.15,1.4,,Laudicina et al. 2015,,0.50,3.20,0.36,0.75,0.22,1.00,,,9.60,50,,,Laboratory,,19.19916371,30
81,323.15,2.4,,Laudicina et al. 2015,,0.72,4.63,0.31,0.65,0.22,1.00,,,9.60,50,,,Laboratory,,19.19880883,30
82,275.15,0.5,,Laudicina et al. 2015,,3.21,0.78,5.95,1.00,1.99,1.00,,,15.18,50,,,Laboratory,,30.35702324,1
82,283.15,0.7,,Laudicina et al. 2015,,4.13,1.00,5.95,1.00,1.99,1.00,,,15.18,50,,,Laboratory,,30.35702324,1
82,293.15,1.4,,Laudicina et al. 2015,,8.19,1.98,5.95,1.00,1.99,1.00,,,15.18,50,,,Laboratory,,30.35702324,1
82,310.15,2.1,,Laudicina et al. 2015,,12.52,3.03,5.95,1.00,1.99,1.00,,,15.18,50,,,Laboratory,,30.35702324,1
82,323.15,4.5,,Laudicina et al. 2015,,26.73,6.47,5.95,1.00,1.99,1.00,,,15.18,50,,,Laboratory,,30.35702324,1
83,275.15,0.2,,Laudicina et al. 2015,,0.53,0.73,3.04,1.10,1.99,1.00,,,15.18,50,,,Laboratory,,30.35661059,30
83,283.15,0.3,,Laudicina et al. 2015,,0.72,1.00,2.76,1.00,1.99,1.00,,,15.18,50,,,Laboratory,,30.35642719,30
83,293.15,0.8,,Laudicina et al. 2015,,1.83,2.54,2.26,0.82,1.99,1.00,,,15.18,50,,,Laboratory,,30.35564773,30
83,310.15,2.0,,Laudicina et al. 2015,,3.53,4.89,1.79,0.65,1.99,1.00,,,15.18,50,,,Laboratory,,30.35500581,30
83,323.15,4.6,,Laudicina et al. 2015,,5.71,7.91,1.24,0.45,1.99,1.00,,,15.18,50,,,Laboratory,,30.35289655,30
84,275.15,0.7,,Laudicina et al. 2015,,25.63,0.70,34.89,1.00,2.51,1.00,,,16.56,50,,,Laboratory,,33.12954088,1
84,283.15,1.0,,Laudicina et al. 2015,,36.63,1.00,34.89,1.00,2.51,1.00,,,16.56,50,,,Laboratory,,33.12954088,1
84,293.15,1.2,,Laudicina et al. 2015,,40.29,1.10,34.89,1.00,2.51,1.00,,,16.56,50,,,Laboratory,,33.12954088,1
84,310.15,2.5,,Laudicina et al. 2015,,88.74,2.42,34.89,1.00,2.51,1.00,,,16.56,50,,,Laboratory,,33.12954088,1
84,323.15,2.7,,Laudicina et al. 2015,,93.88,2.56,34.89,1.00,2.51,1.00,,,16.56,50,,,Laboratory,,33.12954088,1
85,275.15,0.3,,Laudicina et al. 2015,,4.07,0.89,15.82,1.06,2.51,1.00,,,16.56,50,,,Laboratory,,33.12603911,30
85,283.15,0.3,,Laudicina et al. 2015,,4.57,1.00,14.90,1.00,2.51,1.00,,,16.56,50,,,Laboratory,,33.12452015,30
85,293.15,0.4,,Laudicina et al. 2015,,5.91,1.29,13.99,0.94,2.51,1.00,,,16.56,50,,,Laboratory,,33.12388723,30
85,310.15,0.6,,Laudicina et al. 2015,,6.77,1.48,11.74,0.79,2.51,1.00,,,16.56,50,,,Laboratory,,33.11582688,30
85,323.15,1.0,,Laudicina et al. 2015,,10.96,2.40,11.41,0.77,2.51,1.00,,,16.56,50,,,Laboratory,,33.11565806,30
86,275.15,1.0,,Laudicina et al. 2015,,4.34,0.54,4.34,1.00,0.28,1.00,,,9.84,50,,,Laboratory,,19.67117714,1
86,283.15,1.8,,Laudicina et al. 2015,,7.98,1.00,4.34,1.00,0.28,1.00,,,9.84,50,,,Laboratory,,19.67117714,1
86,293.15,2.2,,Laudicina et al. 2015,,9.33,1.17,4.34,1.00,0.28,1.00,,,9.84,50,,,Laboratory,,19.67117714,1
86,310.15,4.9,,Laudicina et al. 2015,,21.46,2.69,4.34,1.00,0.28,1.00,,,9.84,50,,,Laboratory,,19.67117714,1
86,323.15,8.6,,Laudicina et al. 2015,,37.46,4.69,4.34,1.00,0.28,1.00,,,9.84,50,,,Laboratory,,19.67117714,1
87,275.15,0.1,,Laudicina et al. 2015,,0.58,0.31,3.97,1.16,0.28,1.00,,,9.84,50,,,Laboratory,,19.67029781,30
87,283.15,0.5,,Laudicina et al. 2015,,1.85,1.00,3.42,1.00,0.28,1.00,,,9.84,50,,,Laboratory,,19.67023919,30
87,293.15,1.4,,Laudicina et al. 2015,,4.05,2.18,2.92,0.85,0.28,1.00,,,9.83,50,,,Laboratory,,19.66959434,30
87,310.15,3.7,,Laudicina et al. 2015,,7.37,3.97,1.97,0.57,0.28,1.00,,,9.83,50,,,Laboratory,,19.66713213,30
87,323.15,7.8,,Laudicina et al. 2015,,9.75,5.26,1.26,0.37,0.28,1.00,,,9.83,50,,,Laboratory,,19.66390762,30
88,275.15,0.1,,Laudicina et al. 2015,,1.62,0.62,11.62,1.00,0.11,1.00,,,9.21,50,,,Laboratory,,18.42564474,1
88,283.15,0.2,,Laudicina et al. 2015,,2.64,1.00,11.62,1.00,0.11,1.00,,,9.21,50,,,Laboratory,,18.42564474,1
88,293.15,1.0,,Laudicina et al. 2015,,11.26,4.27,11.62,1.00,0.11,1.00,,,9.21,50,,,Laboratory,,18.42564474,1
88,310.15,1.9,,Laudicina et al. 2015,,21.91,8.31,11.62,1.00,0.11,1.00,,,9.21,50,,,Laboratory,,18.42564474,1
88,323.15,3.7,,Laudicina et al. 2015,,42.67,16.17,11.62,1.00,0.11,1.00,,,9.21,50,,,Laboratory,,18.42564474,1
89,275.15,0.0,,Laudicina et al. 2015,,0.10,0.08,8.66,1.25,0.11,1.00,,,9.21,50,,,Laboratory,,18.42510471,30
89,283.15,0.2,,Laudicina et al. 2015,,1.33,1.00,6.91,1.00,0.11,1.00,,,9.21,50,,,Laboratory,,18.42486469,30
89,293.15,0.8,,Laudicina et al. 2015,,4.71,3.54,6.08,0.88,0.11,1.00,,,9.21,50,,,Laboratory,,18.42360459,30
89,310.15,1.6,,Laudicina et al. 2015,,6.77,5.09,4.33,0.63,0.11,1.00,,,9.21,50,,,Laboratory,,18.42150435,30
89,323.15,3.3,,Laudicina et al. 2015,,7.93,5.96,2.41,0.35,0.11,0.99,,,9.21,50,,,Laboratory,,18.4176037,30
90,278.15,0.7,,Hagerty et al. 2014,22.30,15.93,0.27,22.98,0.98,5.41,1.00,,,40.00,89.7,,,Laboratory,,44.56974251,1
90,283.15,2.1,,Hagerty et al. 2014,22.30,41.73,0.71,19.65,0.84,5.41,1.00,,,40.00,89.7,,,Laboratory,,44.56974251,1
90,288.15,2.5,,Hagerty et al. 2014,22.30,59.18,1.00,23.48,1.00,5.41,1.00,,,40.00,89.7,,,Laboratory,,44.56974251,1
90,293.15,4.1,,Hagerty et al. 2014,22.30,89.52,1.51,21.90,0.93,5.41,1.00,,,40.00,89.7,,,Laboratory,,44.56974251,1
91,278.15,0.4,,Hagerty et al. 2014,40.24,39.45,0.21,102.33,0.76,45.38,1.00,,,80.00,39.6,,,Laboratory,,201.9376977,1
91,283.15,1.0,,Hagerty et al. 2014,40.24,136.56,0.71,131.97,0.98,45.38,1.00,,,80.00,39.6,,,Laboratory,,201.9376977,1
91,288.15,1.4,,Hagerty et al. 2014,40.24,191.18,1.00,135.14,1.00,45.38,1.00,,,80.00,39.6,,,Laboratory,,201.9376977,1
91,293.15,2.7,,Hagerty et al. 2014,40.24,314.85,1.65,117.57,0.87,45.38,1.00,,,80.00,39.6,,,Laboratory,,201.9376977,1
92,298.15,0.9,,Curtin et al. 2012,14.55,16.82,1.92,19.73,0.71,1.77,1.00,,,26.00,89.4,15,43,Laboratory,,29.0974426,80
92,291.15,0.5,,Curtin et al. 2012,14.55,11.21,1.28,21.73,0.78,1.77,1.00,,,26.00,89.4,15,43,Laboratory,,29.0974426,80
92,285.15,0.3,,Curtin et al. 2012,14.55,8.76,1.00,27.89,1.00,1.77,1.00,,,26.00,89.4,15,43,Laboratory,,29.0974426,80
92,278.15,0.2,,Curtin et al. 2012,14.55,5.23,0.60,29.31,1.05,1.77,1.00,,,26.00,89.4,15,43,Laboratory,,29.0974426,80
93,298.15,0.7,,Curtin et al. 2012,14.55,14.66,1.87,21.23,0.72,1.77,1.00,,,22.00,75.6,15,43,Laboratory,,29.0974426,80
93,291.15,0.5,,Curtin et al. 2012,14.55,11.09,1.42,22.06,0.74,1.77,1.00,,,22.00,75.6,15,43,Laboratory,,29.0974426,80
93,285.15,0.3,,Curtin et al. 2012,14.55,7.83,1.00,29.64,1.00,1.77,1.00,,,22.00,75.6,15,43,Laboratory,,29.0974426,80
93,278.15,0.1,,Curtin et al. 2012,14.55,3.75,0.48,29.31,0.99,1.77,1.00,,,22.00,75.6,15,43,Laboratory,,29.0974426,80
94,298.15,0.6,,Curtin et al. 2012,14.55,14.21,3.36,24.81,0.87,1.77,1.00,,,14.00,48.1,15,43,Laboratory,,29.0974426,80
94,291.15,0.4,,Curtin et al. 2012,14.55,9.47,2.24,26.98,0.94,1.77,1.00,,,14.00,48.1,15,43,Laboratory,,29.0974426,80
94,285.15,0.1,,Curtin et al. 2012,14.55,4.23,1.00,28.56,1.00,1.77,1.00,,,14.00,48.1,15,43,Laboratory,,29.0974426,80
94,278.15,0.1,,Curtin et al. 2012,14.55,3.22,0.76,32.14,1.13,1.77,1.00,,,14.00,48.1,15,43,Laboratory,,29.0974426,80
95,298.15,0.4,,Curtin et al. 2012,14.55,10.91,3.76,25.31,0.93,1.77,1.00,,,10.00,34.4,15,43,Laboratory,,29.0974426,80
95,291.15,0.3,,Curtin et al. 2012,14.55,7.48,2.58,26.14,0.96,1.77,1.00,,,10.00,34.4,15,43,Laboratory,,29.0974426,80
95,285.15,0.1,,Curtin et al. 2012,14.55,2.90,1.00,27.14,1.00,1.77,1.00,,,10.00,34.4,15,43,Laboratory,,29.0974426,80
95,278.15,0.1,,Curtin et al. 2012,14.55,2.05,0.71,30.22,1.11,1.77,1.00,,,10.00,34.4,15,43,Laboratory,,29.0974426,80
96,288.15,15.3,,Azmal et al. 1996,51.43,165.01,1.00,10.80,1.00,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
97,288.15,7.3,,Azmal et al. 1996,51.43,108.53,1.00,14.87,1.00,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
98,288.15,1.4,,Azmal et al. 1996,51.43,31.40,1.00,22.34,1.00,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
99,288.15,1.0,,Azmal et al. 1996,51.43,32.52,1.00,31.87,1.00,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
100,288.15,1.2,,Azmal et al. 1996,51.43,30.88,1.00,25.15,1.00,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
101,288.15,23.0,,Azmal et al. 1996,18.86,248.32,1.00,10.80,1.00,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
102,288.15,7.1,,Azmal et al. 1996,18.86,123.52,1.00,17.40,1.00,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
103,288.15,0.7,,Azmal et al. 1996,18.86,14.02,1.00,20.56,1.00,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
104,288.15,1.7,,Azmal et al. 1996,18.86,47.61,1.00,28.54,1.00,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
105,288.15,1.3,,Azmal et al. 1996,18.86,28.71,1.00,22.17,1.00,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
106,288.15,23.0,,Azmal et al. 1996,7.63,248.32,1.00,10.80,1.00,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
107,288.15,7.4,,Azmal et al. 1996,7.63,104.64,1.00,14.07,1.00,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
108,288.15,2.7,,Azmal et al. 1996,7.63,52.57,1.00,19.70,1.00,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
109,288.15,1.0,,Azmal et al. 1996,7.63,28.24,1.00,29.52,1.00,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
110,288.15,1.6,,Azmal et al. 1996,7.63,31.93,1.00,19.93,1.00,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
96,298.15,22.2,,Azmal et al. 1996,51.43,238.54,1.45,10.76,1.00,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
97,298.15,4.3,,Azmal et al. 1996,51.43,102.30,0.94,23.78,1.60,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
98,298.15,2.2,,Azmal et al. 1996,51.43,42.91,1.37,19.44,0.87,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
99,298.15,3.4,,Azmal et al. 1996,51.43,52.54,1.62,15.55,0.49,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
100,298.15,1.7,,Azmal et al. 1996,51.43,27.32,0.88,16.46,0.65,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
101,298.15,35.9,,Azmal et al. 1996,18.86,386.54,1.56,10.76,1.00,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
102,298.15,7.2,,Azmal et al. 1996,18.86,158.02,1.28,21.98,1.26,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
103,298.15,3.2,,Azmal et al. 1996,18.86,50.94,3.63,16.12,0.78,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
104,298.15,3.9,,Azmal et al. 1996,18.86,54.13,1.14,13.75,0.48,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
105,298.15,2.4,,Azmal et al. 1996,18.86,35.80,1.25,14.93,0.67,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
106,298.15,38.0,,Azmal et al. 1996,7.63,408.95,1.65,10.76,1.00,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
107,298.15,7.5,,Azmal et al. 1996,7.63,145.75,1.39,19.33,1.37,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
108,298.15,3.4,,Azmal et al. 1996,7.63,51.73,0.98,15.39,0.78,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
109,298.15,3.3,,Azmal et al. 1996,7.63,46.92,1.66,14.09,0.48,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
110,298.15,3.1,,Azmal et al. 1996,7.63,48.19,1.51,15.55,0.78,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
96,308.15,69.3,,Azmal et al. 1996,51.43,664.14,4.02,9.58,0.89,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
97,308.15,5.9,,Azmal et al. 1996,51.43,122.17,1.13,20.61,1.39,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
98,308.15,6.9,,Azmal et al. 1996,51.43,103.23,3.29,14.96,0.67,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
99,308.15,5.4,,Azmal et al. 1996,51.43,71.34,2.19,13.13,0.41,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
100,308.15,4.6,,Azmal et al. 1996,51.43,68.06,2.20,14.65,0.58,34.97,1.00,,,42.70,60.00,20.5,26.5,Laboratory,,71.16766363,
101,308.15,73.2,,Azmal et al. 1996,18.86,701.18,2.82,9.58,0.89,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
102,308.15,9.2,,Azmal et al. 1996,18.86,167.00,1.35,18.20,1.05,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
103,308.15,7.5,,Azmal et al. 1996,18.86,95.33,6.80,12.79,0.62,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
104,308.15,5.0,,Azmal et al. 1996,18.86,61.98,1.30,12.45,0.44,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
105,308.15,2.5,,Azmal et al. 1996,18.86,34.33,1.20,13.97,0.63,33.39,1.00,,,36.96,60.00,20.5,26.5,Laboratory,,61.60271672,
106,308.15,73.2,,Azmal et al. 1996,7.63,700.81,2.82,9.58,0.89,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
107,308.15,9.6,,Azmal et al. 1996,7.63,142.31,1.36,14.86,1.06,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
108,308.15,11.3,,Azmal et al. 1996,7.63,126.20,2.40,11.19,0.57,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
109,308.15,7.4,,Azmal et al. 1996,7.63,74.62,2.64,10.04,0.34,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
110,308.15,10.3,,Azmal et al. 1996,7.63,100.14,3.14,9.76,0.49,33.81,1.00,,,38.34,60.00,20.5,26.5,Laboratory,,63.90652569,
111,278.15,2.5,,Meeteren et al. 2007,39.43,2386.8,1.1,974.13,2.7,45.21,1.0,,,66.67,33.5,,,Laboratory,,198.7367095,48
111,283.15,3.6,,Meeteren et al. 2007,39.43,2634.6,1.2,731.53,2.0,45.21,1.0,,,66.67,33.5,,,Laboratory,,198.7367095,48
111,288.15,6.2,,Meeteren et al. 2007,39.43,2217.2,1.0,359.37,1.0,45.21,1.0,,,66.67,33.5,,,Laboratory,,198.7367095,48
111,293.15,6.6,,Meeteren et al. 2007,39.43,3208.5,1.4,487.39,1.4,45.21,1.0,,,66.67,33.5,,,Laboratory,,198.7367095,48
112,278.15,2.2,,Meeteren et al. 2007,39.43,2047.7,1.0,937.37,3.2,45.21,1.0,,,50.00,25.2,,,Laboratory,,198.7367095,48
112,283.15,3.1,,Meeteren et al. 2007,39.43,2204.2,1.1,717.95,2.5,45.21,1.0,,,50.00,25.2,,,Laboratory,,198.7367095,48
112,288.15,7.0,,Meeteren et al. 2007,39.43,2021.6,1.0,290.18,1.0,45.21,1.0,,,50.00,25.2,,,Laboratory,,198.7367095,48
112,293.15,5.8,,Meeteren et al. 2007,39.43,3025.9,1.5,522.97,1.8,45.21,1.0,,,50.00,25.2,,,Laboratory,,198.7367095,48
113,278.15,1.7,,Meeteren et al. 2007,39.43,795.6,0.5,464.67,1.5,45.21,1.0,,,33.33,16.8,,,Laboratory,,198.7367095,48
113,283.15,1.9,,Meeteren et al. 2007,39.43,1186.9,0.7,609.17,1.9,45.21,1.0,,,33.33,16.8,,,Laboratory,,198.7367095,48
113,288.15,5.5,,Meeteren et al. 2007,39.43,1721.6,1.0,315.24,1.0,45.21,1.0,,,33.33,16.8,,,Laboratory,,198.7367095,48
113,293.15,4.6,,Meeteren et al. 2007,39.43,3404.1,2.0,734.49,2.3,45.21,1.0,,,33.33,16.8,,,Laboratory,,198.7367095,48
114,278.15,3.1,,Meeteren et al. 2007,39.43,3890.61,1.0,1240.13,2.9,45.21,1.0,,,66.67,33.5,,,Laboratory,,198.7367095,48
114,283.15,4.5,,Meeteren et al. 2007,39.43,3803.87,1.0,854.08,2.0,45.21,1.0,,,66.67,33.5,,,Laboratory,,198.7367095,48
114,288.15,9.0,,Meeteren et al. 2007,39.43,3803.87,1.0,424.37,1.0,45.21,1.0,,,66.67,33.5,,,Laboratory,,198.7367095,48
114,293.15,9.8,,Meeteren et al. 2007,39.43,5377.46,1.4,550.07,1.3,45.21,1.0,,,66.67,33.5,,,Laboratory,,198.7367095,48
115,278.15,3.1,,Meeteren et al. 2007,39.43,3890.61,1.2,1274.26,3.4,45.21,1.0,,,50.00,25.2,,,Laboratory,,198.7367095,48
115,283.15,4.0,,Meeteren et al. 2007,39.43,3506.50,1.0,869.32,2.3,45.21,1.0,,,50.00,25.2,,,Laboratory,,198.7367095,48
